"container.title","created","deposited","published.print","doi","indexed","issued","member","prefix","publisher","score","source","reference.count","references.count","is.referenced.by.count","title","type","url"
"MorphoSource Media","2019-08-23","2019-08-23","2019","10.17602/m2/m85215","2022-04-06","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M46785-85215","dataset","http://dx.doi.org/10.17602/m2/m85215"
"MorphoSource Media","2018-06-19","2018-06-19","2018","10.17602/m2/m48551","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M24658-48551","dataset","http://dx.doi.org/10.17602/m2/m48551"
"MorphoSource Media","2022-03-09","2022-03-09","2022","10.17602/m2/m427674","2022-04-06","2022","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Otolith  [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m427674"
"MorphoSource Media","2021-06-26","2021-06-26","2021","10.17602/m2/m165076","2022-04-06","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Femur, Midshaft [CTImageSeries] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m165076"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m32786","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10519-32786","dataset","http://dx.doi.org/10.17602/m2/m32786"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m14220","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10020-14220","dataset","http://dx.doi.org/10.17602/m2/m14220"
"MorphoSource Media","2019-06-10","2019-06-10","2019","10.17602/m2/m76626","2022-04-06","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M42522-76626","dataset","http://dx.doi.org/10.17602/m2/m76626"
"MorphoSource Media","2020-06-12","2020-06-12","2020","10.17602/m2/m115284","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M63851-115284","dataset","http://dx.doi.org/10.17602/m2/m115284"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m2878","2022-04-06","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M2878 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m2878"
"MorphoSource Media","2020-02-17","2020-02-17","2020","10.17602/m2/m46225","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M23585-46225","dataset","http://dx.doi.org/10.17602/m2/m46225"
"MorphoSource Media","2018-11-05","2018-11-05","2018","10.17602/m2/m15943","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10673-15943","dataset","http://dx.doi.org/10.17602/m2/m15943"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m2925","2022-04-06","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M2925 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m2925"
"MorphoSource Media","2020-05-11","2020-05-11","2020","10.17602/m2/m115904","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M64357-115904","dataset","http://dx.doi.org/10.17602/m2/m115904"
"MorphoSource Media","2020-06-12","2020-06-12","2020","10.17602/m2/m115886","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M64342-115886","dataset","http://dx.doi.org/10.17602/m2/m115886"
"MorphoSource Media","2018-01-25","2018-01-25","2016","10.17602/m2/m13157","2022-04-06","2016","11818","10.17602","Duke University Libraries","0","Crossref","0","0","1","M13157 from CT Scan all Fishes","dataset","http://dx.doi.org/10.17602/m2/m13157"
"MorphoSource Media","2021-12-09","2021-12-09","2021","10.17602/m2/m379540","2022-04-06","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Distal Phalanx 2 [Mesh] [Laser]","dataset","http://dx.doi.org/10.17602/m2/m379540"
"MorphoSource Media","2021-08-25","2021-08-25","2021","10.17602/m2/m125022","2022-04-06","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Ulna [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m125022"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m4389","2022-04-06","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4389 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m4389"
"MorphoSource Media","2019-01-25","2019-01-25","2019","10.17602/m2/m67640","2022-04-06","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M36840-67640","dataset","http://dx.doi.org/10.17602/m2/m67640"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168980","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M87409-168980","dataset","http://dx.doi.org/10.17602/m2/m168980"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m13949","2022-04-06","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M9896-13949","dataset","http://dx.doi.org/10.17602/m2/m13949"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m2909","2022-04-06","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M2909 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m2909"
"MorphoSource Media","2020-06-12","2020-06-12","2020","10.17602/m2/m117238","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M65313-117238","dataset","http://dx.doi.org/10.17602/m2/m117238"
"MorphoSource Media","2018-08-27","2018-08-27","2018","10.17602/m2/m14198","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M9851-14198","dataset","http://dx.doi.org/10.17602/m2/m14198"
"MorphoSource Media","2019-08-15","2019-08-15","2019","10.17602/m2/m19100","2022-04-06","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M11923-19100","dataset","http://dx.doi.org/10.17602/m2/m19100"
"MorphoSource Media","2018-11-24","2018-11-24","2018","10.17602/m2/m48579","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M24685-48579","dataset","http://dx.doi.org/10.17602/m2/m48579"
"MorphoSource Media","2021-08-26","2021-08-26","2021","10.17602/m2/m379513","2022-04-06","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Jugal [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m379513"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m38501","2022-04-06","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M17971-38501","dataset","http://dx.doi.org/10.17602/m2/m38501"
"MorphoSource Media","2019-07-09","2019-07-09","2019","10.17602/m2/m56629","2022-04-06","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M29558-56629","dataset","http://dx.doi.org/10.17602/m2/m56629"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168406","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M86968-168406","dataset","http://dx.doi.org/10.17602/m2/m168406"
"MorphoSource Media","2018-08-08","2018-08-08","2018","10.17602/m2/m55276","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M28756-55276","dataset","http://dx.doi.org/10.17602/m2/m55276"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m28679","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10399-28679","dataset","http://dx.doi.org/10.17602/m2/m28679"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m5130","2022-04-06","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M5689-5130","dataset","http://dx.doi.org/10.17602/m2/m5130"
"MorphoSource Media","2018-08-11","2018-08-11","2018","10.17602/m2/m47583","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M24134-47583","dataset","http://dx.doi.org/10.17602/m2/m47583"
"MorphoSource Media","2018-05-21","2018-05-21","2018","10.17602/m2/m10654","2022-04-06","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8434-10654","dataset","http://dx.doi.org/10.17602/m2/m10654"
"MorphoSource Media","2021-12-09","2021-12-09","2021","10.17602/m2/m384664","2022-04-06","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Articulated Hand [Mesh] [Laser]","dataset","http://dx.doi.org/10.17602/m2/m384664"
"MorphoSource Media","2021-03-29","2021-03-29","2021","10.17602/m2/m167473","2022-04-06","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Element Unspecified [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m167473"
"MorphoSource Media","2020-04-17","2020-04-17","2020","10.17602/m2/m35358","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M18660-35358","dataset","http://dx.doi.org/10.17602/m2/m35358"
"MorphoSource Media","2020-09-17","2020-09-17","2020","10.17602/m2/m157415","2022-04-06","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M81637-157415","dataset","http://dx.doi.org/10.17602/m2/m157415"
"MorphoSource Media","2021-04-23","2021-04-23","2021","10.17602/m2/m167488","2022-04-02","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Ischium [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m167488"
"MorphoSource Media","2021-04-23","2021-04-23","2021","10.17602/m2/m359543","2022-04-02","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Distal Femur [Mesh] [Photogram]","dataset","http://dx.doi.org/10.17602/m2/m359543"
"MorphoSource Media","2021-06-26","2021-06-26","2021","10.17602/m2/m164951","2022-04-02","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus, Proximal End [CTImageSeries] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m164951"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168673","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M87226-168673","dataset","http://dx.doi.org/10.17602/m2/m168673"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m5484","2022-04-02","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M5484 from DNMNH Archive","dataset","http://dx.doi.org/10.17602/m2/m5484"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m20475","2022-04-02","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M7800-20475","dataset","http://dx.doi.org/10.17602/m2/m20475"
"MorphoSource Media","2020-08-18","2020-08-18","2020","10.17602/m2/m158444","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M81892-158444","dataset","http://dx.doi.org/10.17602/m2/m158444"
"MorphoSource Media","2021-11-23","2021-11-23","2021","10.17602/m2/m397526","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Neural Spines [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m397526"
"MorphoSource Media","2021-11-01","2021-11-01","2021","10.17602/m2/m390274","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Skull [Mesh] [StrLight]","dataset","http://dx.doi.org/10.17602/m2/m390274"
"MorphoSource Media","2018-08-29","2018-08-29","2018","10.17602/m2/m26214","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M14637-26214","dataset","http://dx.doi.org/10.17602/m2/m26214"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m15472","2022-04-02","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10512-15472","dataset","http://dx.doi.org/10.17602/m2/m15472"
"MorphoSource Media","2021-05-05","2021-05-05","2021","10.17602/m2/m351231","2022-04-02","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Jugal [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m351231"
"MorphoSource Media","2018-08-11","2018-08-11","2018","10.17602/m2/m44850","2022-04-02","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M23091-44850","dataset","http://dx.doi.org/10.17602/m2/m44850"
"MorphoSource Media","2018-05-21","2018-05-21","2018","10.17602/m2/m10730","2022-04-02","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8510-10730","dataset","http://dx.doi.org/10.17602/m2/m10730"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154361","2022-04-02","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M78938-154361","dataset","http://dx.doi.org/10.17602/m2/m154361"
"MorphoSource Media","2020-06-11","2020-06-11","2020","10.17602/m2/m114634","2022-04-02","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M63424-114634","dataset","http://dx.doi.org/10.17602/m2/m114634"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m4387","2022-04-02","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M4387 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m4387"
"MorphoSource Media","2021-11-24","2021-11-24","2021","10.17602/m2/m393654","2022-04-02","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Fragment Of Rib [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m393654"
"MorphoSource Media","2021-08-30","2021-08-30","2021","10.17602/m2/m159500","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Talahphiomys Lavocati (Shorouq Al Ashqar Etal.) L Maxilla With D P4 M1 And Incisor [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m159500"
"MorphoSource Media","2018-09-26","2018-09-26","2018","10.17602/m2/m13036","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M9450-13036","dataset","http://dx.doi.org/10.17602/m2/m13036"
"MorphoSource Media","2021-08-03","2021-08-03","2021","10.17602/m2/m125623","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Carpometacarpus [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m125623"
"MorphoSource Media","2020-03-03","2020-03-03","2020","10.17602/m2/m57026","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M14329-57026","dataset","http://dx.doi.org/10.17602/m2/m57026"
"MorphoSource Media","2020-06-12","2020-06-12","2020","10.17602/m2/m115813","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M64281-115813","dataset","http://dx.doi.org/10.17602/m2/m115813"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m15767","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10606-15767","dataset","http://dx.doi.org/10.17602/m2/m15767"
"MorphoSource Media","2019-08-01","2019-08-01","2019","10.17602/m2/m84065","2022-04-03","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M46126-84065","dataset","http://dx.doi.org/10.17602/m2/m84065"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154550","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M79126-154550","dataset","http://dx.doi.org/10.17602/m2/m154550"
"MorphoSource Media","2020-09-17","2020-09-17","2020","10.17602/m2/m157544","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M81709-157544","dataset","http://dx.doi.org/10.17602/m2/m157544"
"MorphoSource Media","2022-03-25","2022-03-25","2022","10.17602/m2/m431002","2022-04-03","2022","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Female Cephalothorax [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m431002"
"MorphoSource Media","2019-04-24","2019-04-24","2019","10.17602/m2/m75893","2022-04-03","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M18044-75893","dataset","http://dx.doi.org/10.17602/m2/m75893"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m5548","2022-04-03","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M5548 from DNMNH Archive","dataset","http://dx.doi.org/10.17602/m2/m5548"
"MorphoSource Media","2022-01-18","2022-01-18","2022","10.17602/m2/m411672","2022-04-03","2022","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Coprolite [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m411672"
"MorphoSource Media","2021-10-18","2021-10-18","2021","10.17602/m2/m384041","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Dentary/Mandibular Specimen [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m384041"
"MorphoSource Media","2020-09-17","2020-09-17","2020","10.17602/m2/m157501","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M81686-157501","dataset","http://dx.doi.org/10.17602/m2/m157501"
"MorphoSource Media","2021-06-10","2021-06-10","2021","10.17602/m2/m364365","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","R P4 M1 [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m364365"
"MorphoSource Media","2019-03-08","2019-03-08","2019","10.17602/m2/m57084","2022-04-03","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M29805-57084","dataset","http://dx.doi.org/10.17602/m2/m57084"
"MorphoSource Media","2021-06-25","2021-06-25","2021","10.17602/m2/m164721","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus, Midshaft [CTImageSeries] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m164721"
"MorphoSource Media","2018-10-22","2018-10-22","2018","10.17602/m2/m62070","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M33462-62070","dataset","http://dx.doi.org/10.17602/m2/m62070"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m23572","2022-04-03","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M23572 from Fayum primates","dataset","http://dx.doi.org/10.17602/m2/m23572"
"MorphoSource Media","2021-02-22","2021-02-22","2021","10.17602/m2/m166384","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Left Upper Second Molar, Outer Enamel Surface (Oes) [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m166384"
"MorphoSource Media","2021-05-24","2021-05-24","2021","10.17602/m2/m351468","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Pterygoid Teeth [Mesh] [Synchro]","dataset","http://dx.doi.org/10.17602/m2/m351468"
"MorphoSource Media","2021-06-26","2021-06-26","2021","10.17602/m2/m165011","2022-04-02","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Femur, Distal End [CTImageSeries] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m165011"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m154397","2022-04-02","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M78974-154397","dataset","http://dx.doi.org/10.17602/m2/m154397"
"MorphoSource Media","2021-05-24","2021-05-24","2021","10.17602/m2/m351426","2022-04-02","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Ectopterygoid [Mesh] [Synchro]","dataset","http://dx.doi.org/10.17602/m2/m351426"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m28636","2022-04-02","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10335-28636","dataset","http://dx.doi.org/10.17602/m2/m28636"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m14982","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10302-14982","dataset","http://dx.doi.org/10.17602/m2/m14982"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168440","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M87002-168440","dataset","http://dx.doi.org/10.17602/m2/m168440"
"MorphoSource Media","2018-01-25","2018-08-11","2018","10.17602/m2/m34054","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M17985-34054","dataset","http://dx.doi.org/10.17602/m2/m34054"
"MorphoSource Media","2018-10-11","2018-10-11","2018","10.17602/m2/m6390","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M6511-6390","dataset","http://dx.doi.org/10.17602/m2/m6390"
"MorphoSource Media","2018-08-29","2018-08-29","2018","10.17602/m2/m16944","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M11020-16944","dataset","http://dx.doi.org/10.17602/m2/m16944"
"MorphoSource Media","2020-03-03","2020-03-03","2020","10.17602/m2/m56983","2022-04-03","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M14327-56983","dataset","http://dx.doi.org/10.17602/m2/m56983"
"MorphoSource Media","2019-06-12","2019-06-12","2019","10.17602/m2/m79017","2022-04-02","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M43639-79017","dataset","http://dx.doi.org/10.17602/m2/m79017"
"MorphoSource Media","2018-09-26","2018-09-26","2018","10.17602/m2/m27977","2022-04-02","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M15293-27977","dataset","http://dx.doi.org/10.17602/m2/m27977"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m32331","2022-04-02","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10302-32331","dataset","http://dx.doi.org/10.17602/m2/m32331"
"MorphoSource Media","2021-03-29","2021-03-29","2021","10.17602/m2/m167457","2022-04-02","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Element Unspecified [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m167457"
"MorphoSource Media","2018-01-25","2018-01-25","2016","10.17602/m2/m10846","2022-04-02","2016","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10846 from DNMNH Archive","dataset","http://dx.doi.org/10.17602/m2/m10846"
"MorphoSource Media","2022-04-19","2022-04-19","2022","10.17602/m2/m409939","2022-04-19","2022","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Complete Fossil [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m409939"
"MorphoSource Media","2018-11-05","2018-11-05","2018","10.17602/m2/m2336","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M2581-2336","dataset","http://dx.doi.org/10.17602/m2/m2336"
"MorphoSource Media","2021-11-24","2021-11-24","2021","10.17602/m2/m392910","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Skull Fragments 1 To 10 [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m392910"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m5214","2022-04-03","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M5214 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m5214"
"MorphoSource Media","2018-05-21","2018-05-21","2018","10.17602/m2/m10781","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8559-10781","dataset","http://dx.doi.org/10.17602/m2/m10781"
"MorphoSource Media","2018-09-26","2018-09-26","2018","10.17602/m2/m12757","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8919-12757","dataset","http://dx.doi.org/10.17602/m2/m12757"
"MorphoSource Media","2019-08-15","2019-08-15","2019","10.17602/m2/m68804","2022-04-03","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M37565-68804","dataset","http://dx.doi.org/10.17602/m2/m68804"
"MorphoSource Media","2021-10-11","2021-10-11","2021","10.17602/m2/m367225","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Head [CTImageSeries] [CT]","dataset","http://dx.doi.org/10.17602/m2/m367225"
"MorphoSource Media","2018-01-25","2018-01-25","2015","10.17602/m2/m2958","2022-04-03","2015","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M2958 from Lucas &amp; Copes MCZ scans","dataset","http://dx.doi.org/10.17602/m2/m2958"
"MorphoSource Media","2021-11-23","2021-11-23","2021","10.17602/m2/m113629","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m113629"
"MorphoSource Media","2018-11-05","2018-11-05","2018","10.17602/m2/m15950","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M10676-15950","dataset","http://dx.doi.org/10.17602/m2/m15950"
"MorphoSource Media","2021-06-26","2021-06-26","2021","10.17602/m2/m165041","2022-04-03","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus, Proximal End [CTImageSeries] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m165041"
"MorphoSource Media","2018-01-25","2018-01-25","2017","10.17602/m2/m24587","2022-04-03","2017","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M13964-24587","dataset","http://dx.doi.org/10.17602/m2/m24587"
"MorphoSource Media","2018-07-23","2018-07-23","2018","10.17602/m2/m55293","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M28769-55293","dataset","http://dx.doi.org/10.17602/m2/m55293"
"MorphoSource Media","2019-07-08","2019-07-08","2019","10.17602/m2/m55775","2022-04-03","2019","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M28106-55775","dataset","http://dx.doi.org/10.17602/m2/m55775"
"MorphoSource Media","2018-08-28","2018-08-28","2018","10.17602/m2/m25954","2022-04-03","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M9847-25954","dataset","http://dx.doi.org/10.17602/m2/m25954"
"MorphoSource Media","2021-08-03","2021-08-03","2021","10.17602/m2/m125673","2022-04-04","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","Humerus [Mesh] [Etc]","dataset","http://dx.doi.org/10.17602/m2/m125673"
"MorphoSource Media","2018-01-25","2018-01-25","2016","10.17602/m2/m8548","2022-04-04","2016","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M8548 from First North American Fossil Monkey and Early Miocene Tropical Biotic Interchange","dataset","http://dx.doi.org/10.17602/m2/m8548"
"MorphoSource Media","2020-03-03","2020-03-03","2020","10.17602/m2/m99914","2022-04-04","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M55166-99914","dataset","http://dx.doi.org/10.17602/m2/m99914"
"MorphoSource Media","2020-12-17","2020-12-17","2020","10.17602/m2/m168593","2022-04-04","2020","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M87155-168593","dataset","http://dx.doi.org/10.17602/m2/m168593"
"MorphoSource Media","2018-08-08","2018-08-08","2018","10.17602/m2/m51938","2022-04-04","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M26995-51938","dataset","http://dx.doi.org/10.17602/m2/m51938"
"MorphoSource Media","2018-08-29","2018-08-29","2018","10.17602/m2/m44983","2022-04-04","2018","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","M14374-44983","dataset","http://dx.doi.org/10.17602/m2/m44983"
"MorphoSource Media","2021-10-19","2021-10-19","2021","10.17602/m2/m389563","2022-04-04","2021","11818","10.17602","Duke University Libraries","0","Crossref","0","0","0","P1 Element [Mesh] [CT]","dataset","http://dx.doi.org/10.17602/m2/m389563"
